id_curriculo_componente;id_curriculo;id_componente_curricular;semestre_oferta;tipo_vinculo_componente;nivel_ensino;id_componente;tipo_componente;codigo;nivel;nome;unidade_responsavel;ch_teorico;ch_pratico;ch_estagio;ch_total;ch_dedicada_docente;ch_ead;cr_max_ead;permite_horario_flexivel;qtd_unidades;procedimentos_avaliacao;equivalencia;pre_requisito;co_requisito;ementa;bibliografia;objetivos;conteudo;competencias_habilidades;referencias;ano_programa;periodo_programa;modalidade;curso_componente;relacao_BES;relacao_BCC;relacao_BTI_L;relacao_BIA
133795031;133795010;26924;0;OPTATIVO;GRADUAÇÃO;26924;DISCIPLINA;DIM0099;G;TOPICOS ESPECIAIS EM COMPUTACAO X;DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA;60;0;0;60;0;0;20;true;3;;;;;"Este componente cobre temas de Computação não contemplados em
outros componentes curriculares, podendo variar a cada oferta de turma.
A área de Computação é extremamente dinâmica e requer que, além de
um conjunto fixo de componentes obrigatórios e optativos com ementa
pré-definida, se tenha a flexibilidade de oferecer ao aluno exposição a
temas inovadores e de tendências atuais que, mais tarde, após algum
amadurecimento, podem vir a ser introduzidos como componentes
optativos. Para permitir que o aluno participe de turmas de diferentes
temas, no mesmo ou em diferentes semestres, é necessário termos um
conjunto de códigos para que temas diferentes sejam oferecidos com
códigos diferentes pela coordenação do curso de forma rotativa ao longo
do tempo. Este é o quinto componente de 60 horas-aula desta sequência., de acordo com o tópico escolhido";;"Apresentar os fundamentos da complexidade computacional de problemas. Abordar alguns problemas intratáveis de diversas categorias, segundo uma metodologia que inclui a caracterização da complexidade do problema, aplicações, relação entre problemas reais e problemas da literatura, variantes, restrições e simplificações eficientemente implementáveis, heurísticas e algoritmos de implementação, conforme disponível na litearatura atual. Desenvolver nos alunos a capacidade de análise de problemas computacionais. Abordar alguns tópicos atuais de complexidade.
";"Máquinas e modelos de computação, Problemas, Complexidade de Algoritmos e de Problemas.
Problemas tratáveis e intratáveis e implementação por força bruta.
Redução polinomial e Classes de Complexidade Básicas.
Problemas Difíceis de várias áreas: para cada problema pode-se abordar definição geral do problema, aplicações, status-quo atual, variantes e simplificações polinomiais, alternativas eficientes de implementação aproximadas.
O que há além das Classes de Complexidade Básicas 
";;;2020;2;Presencial;;optativa;optativa;optativa;naodefinido
105694115;105694093;26919;0;OPTATIVO;GRADUAÇÃO;26919;DISCIPLINA;DIM0094;G;TOPICOS ESPECIAIS EM COMPUTACAO V;DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA;30;0;0;30;0;0;20;true;3;;;;;"Este componente cobre temas de Computação não contemplados em
outros componentes curriculares, podendo variar a cada oferta de turma.
A área de Computação é extremamente dinâmica e requer que, além de
um conjunto fixo de componentes obrigatórios e optativos com ementa
pré-definida, se tenha a flexibilidade de oferecer ao aluno exposição a
temas inovadores e de tendências atuais que, mais tarde, após algum
amadurecimento, podem vir a ser introduzidos como componentes
optativos. Para permitir que o aluno participe de turmas de diferentes
temas, no mesmo ou em diferentes semestres, é necessário termos um
conjunto de códigos para que temas diferentes sejam oferecidos com
códigos diferentes pela coordenação do curso de forma rotativa ao longo
do tempo. Este é o quinto componente de 30 horas-aula desta sequência.";;;;;;;;Presencial;;optativa;optativa;optativa;naodefinido
139651573;133804382;72205;0;OPTATIVO;GRADUAÇÃO;72205;MÓDULO;IMD1110;G;PROCESSAMENTO DIGITAL DE IMAGENS;INSTITUTO METROPOLE DIGITAL;60;0;0;60;0;0;20;true;3;;;IMD0034 E IMD0030 E IMD0029 ;;Introdução: fundamentos de imagens digitais. Transformações de imagens. Melhoramento de imagens. Restauração de imagens. Segmentação, análise, representação e descrição de imagens. Aplicações e interpretação de imagens. ;;;;;;;;Presencial;;naodefinido;naodefinido;optativa;naodefinido
136481422;136481372;70763;6;OBRIGATÓRIO;GRADUAÇÃO;70763;ATIVIDADE;TAD0157;G;PROJETOS APLICADOS II;ESCOLA AGRÍCOLA DE JUNDIAÍ;0;0;0;60;30;0;20;true;1;;( TAD0057 ) ;( ( ( TAD0156 ) OU ( TAD0056 ) ) E ( TAD0028 ) ) ;;Desenvolvimento de prática extensionista de Projeto I referente à Atividade Integradora Coletiva Projetos Aplicados II.;;Atuar no planejamento e desenvolvimento de um software, seguindo todas as etapas do processo de desenvolvimento de software: concepção, planejamento, modelagem, desenvolvimento e testres.;"1- Revisão do processo de desenvolvimento de software
2- Levantamento de requisitos
3- Modelagem de sistema
4- Gestão de projetos
5- Desenvolvimento de um sistema web ou mobile
6- Realização de testes
7- Entregas incrementais";;;2024;2;Presencial;;naodefinido;naodefinido;naodefinido;naodefinido
134107161;133797961;64878;0;OPTATIVO;GRADUAÇÃO;64878;MÓDULO;DAT0262;G;PERSONAGENS E NARRATIVAS PARA JOGOS;DEPARTAMENTO DE ARTES;28;32;0;60;0;0;20;true;3;;;;;"Avatares, personas e personagens. Tipos de personagens. Estruturas narrativas. Enredo, roteiro, decupagem. Pontos de vista, voz narrativa. Análise e crítica de jogos. Análise de personagens: gramática especulativa; Tipos de narrativa: lineares, múltiplos finais, drama interativo, cinema interativo, minimalista, loops, imersão, agenciamento, e outros. Técnicas para adicionar emoção a uma história. Criação de Quests: ligando personagens, mecânica e história. Mobilidade: narrativas transmídia, sequências, crossovers e franquias.";;A CADASTRAR;A CADASTRAR;;;2020;1;Presencial;;naodefinido;naodefinido;optativa;naodefinido
133798041;133797961;59737;0;OPTATIVO;GRADUAÇÃO;59737;MÓDULO;IMD0107;G;TÓPICOS ESPECIAIS EM TECNOLOGIA DA INFORMAÇÃO VIII;INSTITUTO METROPOLE DIGITAL;60;0;0;60;0;0;20;false;3;;;;;Variável, de acordo com o tópico escolhido.;;;;;;;;Presencial;TECNOLOGIA DA INFORMAÇÃO;naodefinido;naodefinido;optativa;naodefinido
165191142;165191073;76394;8;OBRIGATÓRIO;GRADUAÇÃO;76394;ATIVIDADE;DIM0175;G;TRABALHO DE CONCLUSÃO DE CURSO;DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA;0;0;0;90;15;0;20;false;;;DIM0618 ;( DIM0174 OU DIM0405 OU DIM0590 OU DIM0617 ) ;;Desenvolvimento de prática extensionista. Elaboração da monografia de trabalho de conclusão de curso de graduação junto a um professor orientador,  que será apresentada a uma banca avaliadora como requisito final para a obtenção do título de bacharel em ciência da computação.;;;;;;;;Presencial;;naodefinido;obrigatoria;naodefinido;naodefinido
134044624;134044403;68478;0;OPTATIVO;GRADUAÇÃO;68478;MÓDULO;IMD0803;G;JOGOS SÉRIOS E SIMULAÇÕES;INSTITUTO METROPOLE DIGITAL;30;30;0;60;0;0;20;true;3;;;IMD0811 ;;Introdução aos jogos sérios e simulações. Jogos educacionais. Jogos para saúde. Desenvolvimento de Jogos Sérios. Simuladores: defesa e segurança, automóveis e aeronaves, esportes, entre outros. Desenvolvimento de Simulações. Futuro dos jogos sérios e simulações.;;a definir.;a definir.;;;2024;2;Presencial;;optativaNova;optativa;optativa;naodefinido
134044459;134044403;2054923;0;OPTATIVO;GRADUAÇÃO;2054923;DISCIPLINA;DIM0520;G;MODELAGEM DE PROCESSOS DE NEGÓCIO;DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA;60;0;0;60;0;0;20;false;3;;;( DIM0504 ) OU ( DIM0506 OU DIM0600 OU DIM0138 ) ;;Introdução à modelagem de processo de negócio (MPN): termos, conceitos e princípios. Análise e modelagem de processos. Notações para MPN. Modelagem com BPMN. Ferramentas e tecnologias para MPN (ARIS). Diagrama de contexto, decomposição funcional. Validação de modelos.;;"Será definido posteriormente.
Será definido posteriormente.
Será definido posteriormente.
Será definido posteriormente.
Será definido posteriormente.";"Será definido posteriormente.
Será definido posteriormente.
Será definido posteriormente.
Será definido posteriormente.
Será definido posteriormente.";;;2024;2;Presencial;;optativaES;optativa;naodefinido;naodefinido
105694137;105694093;55022;2;OBRIGATÓRIO;GRADUAÇÃO;55022;MÓDULO;IMD0028;G;FUNDAMENTOS MATEMÁTICOS DA COMPUTAÇÃO I;INSTITUTO METROPOLE DIGITAL;60;30;0;90;0;0;20;false;3;;( IMD0013 OU DIM0400 OU DIM0115 ) ;( IMD0019 ) OU ( IMD1001 E IMD1002 ) ;;"Conteúdo transversal: a linguagem da matemática; estratégias básicas de argumentação e demonstração; Indução e recursão sobre os naturais. Sistemas de Numeração. Representação computacional de números. Divisibilidade. Números primos, Aritmética modular. Contagem. Relações de recorrência. ";;Capacitar o aluno a compreender e utilizar adequadamente a linguagem, os conceitos e os fundamentos de matemática. Capacitar ao aluno a operar com números em diversas representações, aritmética modular, problemas de contagem e relações de recorrência. ;"0. Conteúdo transversal: (i) a linguagem da matemática (variáveis,
conjuntos, relações, funções, conectivos lógicos) ; (ii) estratégias
básicas de argumentação e demonstração (asserções condicionais e suas
recíprocas, modus ponens e transitividade do condicional, condições
necessárias e suficientes, asserções universais e suas rejeições por
contra-exemplo, contrapositivas, demonstrações por casos e por redução
ao absurdo); (iii) indução (simples e completa) e boa ordem nos
naturais

1. Sistemas de numeração. Bases posicionais notáveis: binário, octal,
duodecimal, hexadecimal, sexagesimal. Aritmética. Conversão entre
bases. Aplicações: bits e bytes

2. Representação computacional de números. Inteiros: representação
sinalizada, complemento-de-dois. Racionais e irracionais:
representações finitas e infinitas, em diferentes bases numéricas.
Sistemas de ponto flutuante, erros absoluto e relativo, ulps.
Problemas: não fechamento aritmético, perda de propriedades
aritméticas

3. Aritmética modular. Divisibilidade. Congruências e resíduos:
operações e propriedades. Teorema de Euler e pequeno teorema de
Fermat. Teorema chinês dos restos. Aplicações: calendários ; dígitos
de verificação ; testes de primalidade

4. Elementos de Teoria dos Números. Teorema Fundamental da
Aritmética. Infinidade dos primos. Aplicações: algoritmos para
divisão ; MDC ; encriptação

5. Relações de recorrência & recursão sobre os naturais. Sequências
finitas e infinitas, definições recursivas. Séries, somatórios,
produtórios. Elementos mínimos e quocientes. Outros exemplos:
fatorial, fibonacci, juros compostos. Funções geradoras e soluções
explícitas de relações de recorrência. Aplicações: correção e
terminação de algoritmos (pré- e pós-condições, invariantes de laço)

6. Contagem. Arranjos, permutações, combinações com e sem repetição.
Regras de adição e de multiplicação, regra de inclusão-exclusão.
Princípio da casa do pombo. Fórmula de Pascal e teorema do binômio de
Newton. Aplicações: partições ; colorações ; elementos de
probabilidade ";;;2024;2;Presencial;TECNOLOGIA DA INFORMAÇÃO;obrigatoria;equivalente;obrigatoria;naodefinido
175913712;133797961;72732;0;OPTATIVO;GRADUAÇÃO;72732;MÓDULO;IMD1315;G;TÓPICOS ESPECIAIS EM INOVAÇÃO E EMPREENDEDORISMO F;INSTITUTO METROPOLE DIGITAL;60;0;0;60;0;0;20;true;3;;;;;Tópicos relacionados a inovação e empreendedorismo.;;;;;;;;Presencial;;optativaNova;naodefinido;optativa;naodefinido
133804570;133804382;23557;0;OPTATIVO;GRADUAÇÃO;23557;DISCIPLINA;MAT0314;G;MATEMATICA PARA ENGENHARIA III;DEPARTAMENTO DE MATEMÁTICA;90;0;0;90;0;0;20;false;3;;( MAT0061 OU MAT0049 ) OU ( DCA0429 ) OU ( MAT0342 ) OU ( MAT0347 ) OU ( ELE0581 ) OU ( PRO1002 OU MAT0024 ) OU ( MAT0232 ) ;( MAT0312 ) OU ( MAT0031 ) ;;Series númericas. Séries de potencia. Equações diferenciais ordinárias. Sistemas de equações diferenciais. Resolução de equações diferenciais em séries de potência. Transformada de Laplace. Série e integrais de Fourier. Equações diferenciais parciais (Elípticas, Parabolicas e hiperbólicas). Transformada de Fourier.;;Séries Númericas. Séries de Potências. Equações Diferenciais Ordinárias. Sistemas de Equações Diferenciais em Séries de Potências. Transformada de Laplace. Séries e Integrais ;"UNIDADE I: SÉRIES NUMÉRICAS
        1.1. Definição e exemplos de limites de seqüências
        1.2. Propriedades dos limites de seqüência
        1.3. Séries convergente e divergente
        1.4. Séries Geométricas
        1.5. Testes de convergência para séries de termos positivos (da comparação, da razão, da raiz e da integral)
        1.6. Séries absolutamente convergentes e condicionalmente convergentes
        1.7. Séries alternadas e o teste de Leibniz.

UNIDADE II:  SÉRIES DE POTÊNCIAS
	2.1. Intervalo de convergência;
	2.2. Continuidade, derivação e integração de potenciais;
	2.3. Séries de Taylor e Mac Laurin;
	2.4. A Série Binominal.

UNIDADE III: EQUAÇÕES DIFERENCIAIS ORDINÁRIAS
        3.1. Equações Diferenciais de 1a Ordem Separáveis;
        3.2. Equações Diferenciais de 1a Ordem Homogêneas;
        3.3. Equações Diferenciais de 1a  Ordem Exatas;
        3.4. Equações Diferenciais de 1a  Ordem Lineares;
        3.5. Teorema de Existência e Unicidade de Soluções de Equações Diferenciais (enunciados e exemplos);
	3.6. Teoria das Soluções das Equações Diferenciais Lineares de orden ""n"";
	3.7. Equações Diferenciais Lineares Homogêneas de 2a Ordem com Coeficientes Constantes (solução em termos das raízes características);
 	3.8. Método dos Coeficientes a determinar e método da variação dos parâmetros.

UNIDADE IV: SISTEMAS DE EQUAÇÕES DIFERENCIAIS
	4.1. Campo Vetorial associado a um sistema de equações diferenciais
        4.2. Solução de sistema de equações diferenciais como curvas integrais do campo vetorial associado
	4.3. Teorema de Existência, unicidade e dependência (contínua ou diferenciável) das condições iniciais (enunciado)
	4.4. Fluxo associado a um campo vetorial
	4.5. Solução geral de um sistema de equações diferenciais lineares.

UNIDADE V: RESOLUÇÃO DE EQUAÇÕES DIFERENCIAIS EM SÉRIE DE POTÊNCIAIS 
	5.1. Solução em torno de um ponto ordinário, casos homogêneo e não homogêneo
	5.2. Solução em torno de um ponto singular regular, método de Fronenius
	5.3. Equação de Bessel e Funções de Bessel.

UNIDADE VI: TRANSFORMADA DE LAPLACE
	6.1. Definição e exemplos da Transformada de Laplace
        6.2. Propriedades da Transformada de Laplace
	6.3. Transformada inversa de Laplace, método das frações parciais e método da convolução.
        6.4. Resolução, pela Transformada de Laplace, de equações diferenciais lineares com coeficientes constantes
        6.5. Resolução, pela Transformada de Laplace, de sistemas de equações diferenciais lineares com coeficientes constantes

UNIDADE VII - SÉRIES E INTEGRAIS DE FOURIER
        7.1 - Funções periódicas e funções seccionalmente contínuas
        7.2 - Definição de séries de Fourier e as condições de Dirichlet para convergência
        7.3 - Séries de Fourier de Senos e Co-senos
        7.4 - Identidade de Parseval
        7.5 - Integração e derivação de séries de Fourier
        7.6 - Notação complexa para as séries de Fourier
        7.7 - Definição e exemplos da integral de Fourier
        7.8 - O teorema da integral de Fourier

UNIDADE VIII - TRANSFORMADA DE FOURIER
        8.1 - Definição e exemplos da transformada de Fourier 
        8.2 - Propriedades da transformada Fourier
        8.3 - Transformada inversa de Fourier 
        8.4 - Transformadas seno e co-seno de Fourier
        8.5 - Identidade de Parseval para integrais de Fourier
        8.6 - O Teorema da Couvolução para transformadas de Fourier

UNIDADE IX - EQUAÇÕES DIFERENCIAIS PARCIAIS  ( ELIPTICAS, PARABÓLICAS HIPERBÓLICAS )
        9.1 - Corda vibrante. Equação da onda unidimensional
        9.2 - Separação de variáveis
        9.3 - Solução de d'Alambert da equação das ondas
        9.4 - Difusão unidimensional do calor
        9.5 - Difusão do calor em uma barra infinita
        9.6 - Membrana vibrante. Equação da onda bidimensional
        9.7 - Membrana retangular
        9.8 - Laplaciano em coordenadas polares
        9.9 - Membrana circular. Equação de Bessel
        9.10-Equação de Laplace. Potencial
        9.11-Equação de Laplace em coordenadas esféricas. Equação de Laplace";;;2024;2;Presencial;;naodefinido;optativa;optativa;naodefinido
134044596;134044403;52692;0;OPTATIVO;GRADUAÇÃO;52692;MÓDULO;IMD0504;G;RELAÇÕES ENTRE COMUNICAÇÃO, MÍDIA E EDUCAÇÃO;INSTITUTO METROPOLE DIGITAL;60;0;0;60;0;0;20;true;3;;;;;"Comunicação: formas de representação dos significados, diferentes linguagens e processos cognitivos; Conceitos de mídias e tecnologias; Mídias pré e pós computador e internet: livro, jornal, TV, rádio, cinema, CD, DVD, hipertexto, multimídia, hipermídia, etc.; Relações entre comunicação, mídia e educação; Mídias interativas: manipulações da forma e conteúdo, simulações, etc.; Autoria de mídias: criação de conteúdo, compartilhamento, colaboração, etc. ";;Conhecer as principais perspectivas teóricas acerca dos conceitos de Comunicação, Mídias e Educação. Elucidar as relações entre Comunicação, Mídias e Educação. Promover uma análise crítica dos participantes acerca de suas próprias experiências comunicativas. Entender o papel das mídias na formação educativa dos indivíduos. Compreender, planejar e efetivar a produção de uma mídia educativa.;"""1.	Elementos essenciais da Comunicação
2.	Teorias da Comunicação e suas relações com a Educação
3.	As mídias oral e escrita: uma relação ressignificada pelos meios digitais
4.	A Educação apoiada por Tecnologias da Informação e Comunicação 
5.	A evolução das mídias
6.	Mídia-Educação: conceitos e perspectivas
7.	A Comunicação/Educação de Paulo Freire
8.	Mídias interativas e educação
9.	Produção educativa midiática: blogs, podcasts e vídeos.
10.	Oficina de produção de mídia educativa""";;;2024;2;Presencial;TECNOLOGIA DA INFORMAÇÃO;naodefinido;naodefinido;optativa;naodefinido
